8.80396,7.85
11.1918,13.27
6.19192,9.3
7.45332,7.75
6.14154,9.72
9.47384,9.66
11.0855,11.56
3.85475,0.03
4.76545,4.68
8.21393,9.94
8.17697,8.86
8.63862,7.6
4.58043,4.68
9.61048,9.26
4.59202,4.77
3.81088,3.9
10.6029,10.04
4.60659,1.65
3.65619,4.7
5.81877,5.4
5.94784,8.31
3.46355,3.34
6.79301,6.71
3.5424,2.31
10.754,12.85
2.95145,3.9
4.8494,4.97
2.34817,2.27
1.93322,3.85
5.90492,11.29
2.96482,3.15
8.28919,8.75
4.0029,3.25
3.20402,1.16
4.08798,3.37
8.50532,8.14
10.5586,11.22
11.4732,11.06
2.53558,2.29
5.83336,2.7
11.1455,11.4
3.3469,2.97
6.68415,6.28
5.28996,7.05
3.9999,9.32
3.99847,4.015
7.72425,6.63
8.5425,6.92
2.17223,-1.3
2.30428,3.22
12.0741,11.88
3.98244,3.84
8.18378,8.42
3.50491,3.53
9.02175,7.8
5.42751,4.32
11.5715,10.89
3.92308,4.13
6.39815,5
4.65441,7.62
2.69366,3.05
4.74234,4.67
10.3393,10.5
6.95849,6.04
9.59881,9.94
5.94423,5.56
3.67933,3.1
5.91391,6.13
6.2756,7.4
7.88192,7.98
9.2472,10.03
6.13009,3.5
4.85132,3.53
2.54613,2.63
3.10554,3.54
2.00999,4.27
5.48346,7.05
3.63147,2.4
3.13258,3
8.79105,9.38
10.4394,12.2
5.71387,6.35
5.5194,5.1
8.31881,6.35
3.19237,3.06
7.21949,7.5
8.95874,8.97
7.71083,7.65
3.92036,2.925
10.5275,11.26
9.14689,9.88
4.03955,4.28
9.29632,9.5
-3.1506,1.12
4.18025,3.8
8.10101,8.83
6.43903,4.4
3.87097,3.99
8.37052,8.31
7.79694,6.19
5.09611,8.1
9.86314,8.85
10.1294,12.36
8.45861,8.49
4.61453,3.5
10.0444,7.9
6.24903,6.09
11.0874,10.21
4.46884,3.8
10.5775,10.64
10.0943,5.5
4.21658,7.75
1.42895,5
9.20832,9.12
9.65938,10.96
8.32396,7.65
7.01047,9.46
3.54327,3.66
5.57503,8.15
3.93564,5.35
3.51142,3.99
7.20407,9.11
10.7891,11.35
11.7747,11.78
8.55456,8.9
4.46126,5.8
4.6376,7.26
6.5907,5.04
7.01212,4.53
3.65021,3.8
6.97821,7.12
3.42627,3.38
7.68348,8.02
12.0168,14.21
10.1137,10.7
5.45835,6.81
9.54332,9.7
4.10288,0.48
2.65193,2.12
6.42668,9.04
8.48357,11.1
7.81349,7.33
8.19215,7.89
7.76874,7
6.91707,6.17
6.19025,6.95
3.54516,3.5
3.55497,4.3
4.25073,4.5
4.55478,5.06
6.89975,7.32
3.07305,3.01
5.67527,6.89
10.0214,9.62
9.26599,11.4
8.44894,8.8
8.03103,7.1
4.99075,5.27
7.90212,8.2
9.18918,10.6
4.54685,3.93
4.21479,4.37
10.5194,9.38
9.76974,9.7
4.44431,4.6
7.10605,7.6
6.23641,6.72
4.69496,5.05
3.3183,2.9
5.03469,3.19
9.8319,10.5
10.2128,12.53
8.5883,8.4
9.12889,9.07
7.99319,8.05
3.61037,0.31
3.68124,3.98
4.31848,4.315
7.43449,7.93
2.57712,1.79
3.82166,2.95
4.73451,4.57
0.0464102,2
3.562,3.27
5.41477,8.7
7.69162,7.89
5.23086,8.8
8.49887,11.4
10.4925,11.94
7.88688,6.3
9.39331,9.8
11.0163,9.7
10.5752,10.14
2.23815,2.8
10.3662,10.56
10.4014,6.91
8.85122,11.21
7.9285,8.58
4.15305,3.69
10.5983,10.8
9.18329,9.84
11.3243,11.81
3.0203,2.61
9.90625,10.24
4.68715,5.24
6.61028,10.265
3.25919,3.22
7.54525,11.34
7.93701,7.32
10.1034,8.72
9.73454,9.825
3.33866,1.63
10.9512,12.8
10.9386,10.89
5.86759,6.39
7.91461,5.83
9.94075,9.65
3.06129,2.3
12.0362,11.5
7.29004,6.75
2.54052,2.2
14.1362,13.46
4.05365,4.57
5.30467,4.89
8.05768,4.15
4.43833,4.5
7.55265,7.27
3.53855,3.43
4.72151,6.4
9.60747,9.9
3.15947,-0.97
9.72876,8.09
2.40414,2.68
8.30078,8.99
3.499,2.95
7.15249,8.07
3.61266,2.01
9.25799,12.2
2.97621,2.85
10.5892,9.5
7.71143,7.85
-0.553035,-6.93
8.53996,8.83
3.12045,3.9775
5.87878,6.1
10.0533,7.7
10.4221,10.47
9.34645,9.74
7.44321,7.39
3.31985,3.2
5.54241,1.76
1.99099,1.67
8.35626,8.85
3.20369,2.38
4.76288,6
3.62999,3.41
3.97154,4.04
7.20466,9.3
-0.895873,-6.56
7.29759,6.6
7.88288,7.9
9.20421,4.8
11.3862,13.45
5.83896,6.35
9.49011,10.22
4.88282,4.58
8.51153,11.13
10.3581,10.47
3.6985,2.85
7.51218,7.4
3.80156,3.73
8.79216,8.75
9.45177,10.1
10.9931,13.33
7.353,6
7.28311,4.9
9.11038,5.35
4.28725,3.43
7.32189,6.8
4.2811,4.5
4.95153,4.76
5.81412,5.61
3.82569,2.88
3.94698,6.7
3.61951,2.99
8.30765,5.7
5.04319,3.09
7.96486,8.3
3.78278,3.6
7.33829,7
11.4255,8.74
7.16374,9.3
2.20935,5.13
8.84388,9.65
10.5252,10.12
10.0853,10.01
4.0845,4.1
8.21322,8.11
10.6541,10.15
7.28419,8.52
3.57198,3.41
2.89083,2.8
3.89387,3.86
6.99066,8.85
10.3341,10.24
3.85282,2.1
2.70126,1.77
4.00445,3.26
4.83348,4.88
9.86529,11.5
7.73769,5.76
7.44313,7.75
4.89694,6.3
4.57083,3
2.16361,1.89
8.9094,10.85
4.07594,3.43
8.05628,6.36
4.11876,4.37
3.77688,3.73
1.49405,2.7
5.27777,6.35
11.3711,10
9.9904,9.25
3.29361,3.37
9.3322,12.4
7.96699,9.7
7.08992,4.7
3.46124,-1.22
10.2369,10.79
11.1179,11.23
7.59117,8.02
4.48147,4.39
3.10526,4.05
9.26891,9.83
7.38815,8.57
6.30677,7.29
3.22435,3.1
8.55668,8.6
4.85632,5.5
3.94325,3.59
10.467,9.85
8.73111,8.32
7.8095,6.6
7.97924,10.74
3.19052,2.85
6.7175,6.8
3.97415,3.38
7.89714,7.98
4.83487,4.88
3.72317,4.1
0.464561,-0.67
11.8062,12.8
11.0471,10.66
8.37269,7.38
7.08877,9.14
8.19289,9.6
3.74925,3.325
6.84058,6.5
2.92711,3.15
9.15644,8.24
9.32405,10.14
7.44601,8.6
7.6127,10.51
6.79076,6
5.05129,3.7
9.74992,8.5
4.3922,4.28
12.3459,12.55
6.90596,7.15
9.17414,5.5
3.39395,1.95
3.44956,2.15
4.21952,4.45
6.18548,4.9
7.15595,7.35
12.0729,9.8
5.78815,5.01
3.52922,3.21
4.8882,1.93
4.73072,3.97
4.38385,4.24
8.83599,7.6
4.03799,3.1
4.27222,10.37
12.3472,12.3
2.40652,2.58
8.20578,8.84
8.52345,8.4
1.91362,6.88
3.89351,2.7
7.26005,8.62
6.12462,2.35
10.8014,11.9
6.65615,7.8
9.77446,9.26
3.04343,2.85
8.89035,7.91
8.69292,8.5
3.19871,3.89
10.2126,9.59
5.71763,4.58
12.0052,10.6
8.52387,8.05
4.67189,3.775
3.37332,3
6.20557,5.77
7.74782,7.53
13.3839,12.3
6.86576,7.09
10.6622,11.06
3.40193,2.9
4.40669,6.41
4.28797,4.56
4.97231,5.13
4.08469,2.13
7.9548,9.82
7.63239,6.17
11.7665,7.2
3.85118,3.45
8.40919,8.705
7.87699,7.27
13.1822,12.1
9.44388,9.78
11.1358,10.88
10.234,10.56
4.01467,4.03
10.4475,10.1
9.25673,8.62
4.93442,2.33
3.08686,2.97
4.20143,3.84
8.61945,6.12
6.33333,5.75
9.77839,13.16
7.38514,5.12
7.29739,7.07
9.11933,9.33
5.22694,5.9
9.80212,9.51
9.73578,7.51
9.86121,10.3
6.79885,4.66
8.20169,8.92
10.2487,10.82
9.0345,9.5
3.90601,3.5
5.66511,5.46
7.74066,7.13
2.82662,3.1
3.17923,2.94
9.08362,9.05
8.6782,7.47
8.99297,8.68
8.2984,7.05
5.54914,4.28
11.6646,12.09
8.84729,9.73
8.35594,8.6
3.21948,2.98
3.15898,2.95
1.77964,10.92
4.54034,4.88
9.88016,13.3
4.50715,6.13
2.20085,2.23
5.60206,6.16
3.37623,3.28
1.58342,1.45
4.85914,4.68
8.15928,7.8
5.03125,4.66
7.95472,8.85
2.06406,2.6
11.7874,11.97
9.41489,9.6
3.28958,2.21
6.53136,6.47
3.38783,-1.37
14.4375,18.46
6.75333,6.5
2.21799,4.84
2.28054,2.91
3.60072,1.7
3.10382,3
5.41152,7.75
3.64296,8.99
3.80068,2.9
4.48837,5.12
10.2953,11.22
14.0918,12.8
10.9915,10.81
9.06443,10.9
6.28034,7.65
4.76861,4.89
2.94984,2.83
3.61289,4.18
2.52066,1.25
5.42577,2.29
4.69083,3.48
5.11156,4.96
6.76362,2.42
2.57152,2.365
3.29263,2.3
4.30767,4.41
3.29352,7.6
8.97154,5.82
3.65246,4.36
4.25704,4.46
2.15154,1.9
11.3199,11.08
8.6145,8.88
9.56867,11.37
9.20456,9.2
3.16812,12.5
3.85972,4.18
6.51526,11.6
2.45966,1.69
4.10993,5.27
8.8341,9.02
12.4896,11.9
3.40599,3.6
3.61639,2.95
4.72848,4.71
10.7625,9.43
3.16803,2.54
4.48538,4.31
4.50513,4.71
5.89325,5.05
2.52508,2.92
4.41289,3.3
11.5412,10.68
5.45941,4.88
3.07257,3.03
3.80959,4.04
2.81262,2.62
6.0866,5
9.2536,9.04
10.1638,11
8.43596,7.88
10.7233,10.8
6.10027,6.15
6.49516,8.55
3.32795,3.94
10.1957,9.85
2.13405,8.12
3.50189,3.15
4.10436,11.19
7.09724,8
5.86006,9.3
6.92744,3.6
6.14513,8.55
2.96802,3.37
4.55365,4.2
8.40577,9
5.63936,11.43
8.14444,7.65
10.4445,8.6
2.01513,1.05
11.7162,9.46
7.61416,8
-4.95352,4.51
9.7484,9.97
3.84411,3.84
3.76733,3.08
9.29582,9.68
7.4233,8.68
4.27831,4.42
4.44823,3.91
12.6153,12.35
8.20406,9.48
5.76982,7.3
4.29797,8.38
4.44503,3.23
12.3575,12.75
9.19496,9.6
11.042,5.5
7.95223,7.9
5.92709,8.73
2.67791,4.3
5.80619,7.8
3.60001,2.94
2.78365,1.68
3.78347,4.18
11.3213,11.6
11.2164,11.36
4.54321,4.65
4.60228,3.5
12.0839,12.8
6.98102,5.36
8.21439,8.48
3.47052,3.45
9.14725,11.52
8.93777,9.95
2.75342,2.4
5.53544,4.28
2.80033,4.78
13.4212,10.69
3.12671,3.33
-0.0219526,-0.1
2.25253,1.63
2.68215,2.34
9.31888,9.48
7.58276,9.05
5.64854,5.82
7.81744,8.89
5.37663,10.5
4.5068,4.48
3.09389,2.61
2.40387,3.4
3.98488,4.13
7.50074,7.73
3.97219,2.62
4.27423,4.17
4.41559,4.515
8.59791,9.09
0.563322,1.9
5.34531,4.9
8.78112,8.99
3.39125,3.75
11.0602,11.21
4.62103,4.4
9.96728,9.85
11.2068,9.49
6.75506,6.06
3.44163,3.12
8.7265,9.14
7.3354,7.24
7.79486,6.78
5.82197,8.34
7.73314,7.71
3.6596,3.73
9.77786,10.47
6.19171,6.2
8.9646,9.8
3.30547,1.33
9.42102,9
3.92594,4.07
3.70817,3.82
6.65772,6.78
5.0759,3.95
7.69156,12.8
4.43915,4.4
6.40884,6.39
7.63496,8.3
5.35204,4.35
8.84694,6.71
6.92246,7.4
11.4622,11.55
8.19191,8.62
4.18023,4.15
7.6757,3
3.58113,3.46
7.95777,8.82
4.49845,4.2
2.9161,3.41
3.29738,3.92
6.9055,7.09
7.32226,7.69
10.3792,10.9
6.60935,7.12
8.85981,7.4
4.56356,4.58
5.88379,5.76
11.3279,11.74
7.29238,7.9
5.7431,6.35
5.85048,6.02
0.464124,0.92
8.42194,8.82
3.11535,4.4
10.0791,9.71
3.44114,3.43
9.19086,8.97
3.1857,2.2
5.00527,5.55
4.95539,5.37
6.91713,4.46
10.7859,14.7
4.4934,5.1
3.15272,3.2
8.83398,9.69
8.57578,9.12
3.63795,3.27
2.60888,2.69
9.90588,10
6.0602,4.67
12.0609,11.8
8.5125,9.77
9.19351,8.1
0.743742,0.52
1.97725,2.56
7.83689,7.18
7.4723,8.9
3.76744,3.82
5.20524,4.35
-0.394213,-1.42
7.86624,7.75
3.14223,4.35
9.42695,9.8
4.80643,4.87
9.686,10.53
3.01489,3.7
9.16081,8.15
4.11053,4.3
3.79977,4.05
5.51774,6.25
6.18319,7.34
10.2741,9.5
8.52793,8.77
3.85087,3.35
3.76113,3.16
7.73104,8.23
4.64532,4.8
3.76001,1.3
3.1305,4.4
4.32842,3.24
8.49702,7.26
4.19458,4.44
9.14579,11.34
10.5202,10.06
8.73275,8.82
3.56521,3.63
3.40825,3.59
5.1058,4.79
10.1931,10.01
9.26561,9.42
6.60994,4.08
8.65518,9.56
5.94894,6.47
5.58632,5.5
4.00176,3.55
5.23205,4.64
7.78742,7.69
2.89611,2.88
3.79615,4.24
2.8813,3.1
4.26205,3.92
6.69259,7.05
8.72074,9.12
11.4109,9.84
2.83655,2.3
4.64281,3.73
8.57625,9.85
6.98024,0.32
4.55584,3.95
7.99342,9.38
3.36567,3.15
4.17743,4.24
3.73637,4.18
9.55802,10.15
4.6992,3.08
4.26338,5.01
11.019,7.95
8.06673,9.2
7.76737,8.12
11.3435,8.05
3.87299,3.51
3.12419,3.22
3.48139,3.53
9.02232,8.47
8.50643,6.65
5.0764,6.4
0.465064,1.91
3.89128,4.13
9.16819,9.2
10.2826,10.77
8.8947,6.7
2.16884,1.92
10.6593,10.79
6.50156,6.2
5.62583,5.75
4.07946,3.42
7.49404,7.9
10.4602,12.2
3.97847,3.38
3.61115,3.08
9.66341,9.42
5.26045,4.7
10.0348,12.3
4.01489,3.48
5.05316,8.8
10.7111,10.27
6.74972,8.07
1.75368,2.4
7.09542,6.97
2.59505,2.06
6.27397,7.5
4.7836,4.88
5.45276,8.35
2.22873,3.64
6.98985,9.19
7.05055,8.31
3.59681,3.57
4.35831,3.76
9.96236,10.85
10.4029,10.32
4.73839,1.42
7.59899,7.71
4.8579,4.23
4.18231,4.12
9.07486,9.72
2.62487,3.2
7.84637,7.8
4.49167,3.83
3.35284,3.3
9.25346,9.4
2.58139,2.25
6.03541,4.24
3.23764,4.12
8.18283,8.85
3.61484,3.47
5.91838,4.9
2.11501,1.59
10.2162,9.88
9.67977,9.51
4.88387,5.13
10.3942,10.2
9.25975,8.85
2.95549,3.39
8.58416,7.7
3.54549,3.85
3.92405,4.23
4.96079,1.5
10.4366,11.48
4.46033,4.83
4.10652,4.52
4.09946,8.25
8.28847,7.92
4.55216,4.83
3.02568,3.67
4.46067,2.82
5.91706,11.9
5.23929,4.6
10.1242,10.6
5.10198,4.1
8.70181,8.98
3.96242,4.85
5.70177,5.5
7.28214,5.67
4.77457,4.53
8.5183,10.69
8.58666,11.24
8.17552,5.62
4.51051,4.34
7.83715,3.5
4.63419,4.23
12.582,12.4
6.288,4.36
4.55244,3.79
11.8327,12
5.55719,5.77
3.98891,4.45
2.59582,3.06
6.94861,7.6
3.75466,3.21
8.04494,10.1
4.77763,4.89
3.95811,3.77
7.01356,9.3
3.82264,3.11
11.5215,11.85
7.08382,8.98
9.5365,9.43
6.73677,7.02
10.9554,12.51
5.90978,6.74
12.5986,11.5
3.3853,3.36
9.80991,10.78
8.81944,8.68
2.84693,-0.9
3.96415,2.97
6.56026,4.49
3.19499,2.01
4.16895,6.55
9.71636,11.52
9.41808,9.54
3.74773,3.26
3.57287,3.76
8.74426,11.2
4.22059,4.4
4.81228,13.1
7.74398,7.53
2.35118,2.15
7.32907,8.7
8.48413,9.3
2.83757,1.99
2.69635,0.32
6.39154,5.4
6.74338,7.01
5.55557,6.79
10.609,10.89
6.67001,6.6
1.65661,2.08
3.52481,2.72
1.99041,2.22
8.39176,3.6
9.99039,11.23
12.3134,12.3
9.4675,10.4
9.07083,9.53
7.82272,8.14
4.60551,7
9.0309,9.2
3.96774,4.07
3.45286,6.46
5.92751,14.65
6.99729,6.67
7.1172,9.7
10.5568,10.61
9.24974,7.65
3.92177,4.15
4.14401,5.81
3.76789,1.07
4.17003,4.6
10.6925,10.42
9.02472,8.27
3.10455,2.16
7.97619,11.41
3.08611,2.61
5.51047,4.4
7.20702,1.56
2.97831,3
9.12407,9.67
3.37262,3.76
5.79549,3
6.75677,8.4
9.23685,9.09
8.49557,8.89
9.52154,8.92
7.52325,8.79
3.57754,1.71
5.32709,4.915
5.37408,5.5
5.01462,3.96
3.02451,2.8
12.2447,7.24
2.65293,2.02
3.47321,4.29
4.16942,4.37
8.12693,8.68
8.88569,9.25
8.14715,8.33
7.13738,8.39
2.95275,1.62
6.66445,5.03
7.25934,6.6
2.24618,2.25
2.05391,2.46
2.69468,1.91
10.7506,10.87
3.24008,2.45
5.51527,3.56
4.28629,2.82
8.1813,9.17
5.59416,7.6
5.55384,13.3
3.32988,0.7
7.95028,9.19
8.85977,9.25
2.56681,2.44
8.04108,9.02
7.6934,8.31
4.79062,4.76
10.1472,10.51
3.49947,3.61
7.01938,7.03
7.07312,8
6.75699,10.41
10.1866,10.6
2.91744,2.63
8.51539,8.9
3.81492,4.11
4.65383,4.78
1.44975,1.2
4.4448,4.7
3.94296,5.35
4.00889,4.25
8.1811,10.6
2.77329,2.39
4.30224,3.25
10.0646,9.93
8.90766,8.24
6.71958,8.55
11.6281,11.25
3.88379,3.38
9.44729,7.05
4.58368,7.18
8.70484,2.35
2.45105,3.55
8.25513,8.77
5.89649,5.84
12.3872,10.45
10.0611,10.71
4.70575,5.15
8.85435,9.29
3.21906,3.4
10.7347,10.71
2.54155,4.54
4.74125,3.54
3.34796,3.36
4.06538,5
3.47121,2.2
2.81201,1.3
4.3258,4.29
4.67833,4.83
2.98487,1.5
8.43362,8.68
3.1286,1.96
7.24092,7.12
3.22187,2.57
10.376,10.73
7.94735,8.19
10.4462,9.1
9.70697,10.53
9.23795,9.6
4.6158,4.53
5.18081,5.48
9.14141,9.26
8.79406,7.95
9.82179,9.64
9.24643,8
8.669,8.65
1.99318,2.06
5.03642,5.03
5.17531,4.55
4.04782,4.95
3.38833,3.16
3.35412,3.44
4.37492,4.44
0.636533,0.77
7.49268,9.5
10.0863,9.26
3.04772,1.94
8.90503,9.63
6.04479,6.63
5.88191,6.6
4.34946,4.29
3.53862,4.75
3.13751,2.95
9.12197,7.81
10.4582,10.8
7.75973,6.23
3.49283,3.55
0.103579,-2
8.1631,9.55
4.07168,4.46
3.23704,3.99
2.72235,3.3
7.34133,8.1
9.76119,8.81
2.56597,3.07
4.75026,4.84
10.0682,11.8
6.62561,5.8
5.70798,6.06
5.02485,5.01
6.67832,8.88
3.2032,2.99
4.72815,3.7
8.48351,8.28
4.65451,4.53
5.33726,3.1
5.92778,11.31
4.42907,4.79
3.62131,2.87
7.55497,6.7
8.70797,8.8
2.60991,2.28
7.72498,7.6
9.34572,11.85
11.0453,10.93
8.706,9.26
3.17127,3.52
4.49587,4.95
8.90189,9.05
4.3357,4.98
2.93691,1.92
6.58594,7.44
3.24728,2.54
7.40341,10.9
3.84224,3.67
9.45282,9.14
9.15169,8.55
6.74587,3.47
12.9122,13.5
6.61422,6.59
3.71263,3.9
4.02559,3.61
4.45899,4.785
3.47652,4.04
2.76286,2.73
8.17533,8.1
5.27743,10.5
3.34127,3.79
2.07517,3.28
7.16433,4.57
9.55038,9.56
3.82459,3.76
8.41642,9.92
8.53716,11.43
5.90716,8.3
6.23839,6.3
6.72075,8.7
3.81061,3.75
5.50239,7.52
10.3995,10.25
5.30535,6.33
5.83336,5.87
7.20742,11.12
4.49053,5.79
7.94205,8.25
3.48998,2.93
10.4295,10.9
7.20751,7.46
7.43345,5.9
1.7528,1.82
3.78042,3.8
10.4309,10.84
5.26089,2.85
4.04525,4.2
8.98049,7.38
2.33234,9.49
8.75999,9.02
3.023,2.35
3.53013,3.7
3.92804,4.32
4.56338,3.95
3.8847,4.18
9.67909,9.92
10.8909,10.7
8.61033,8.93
3.6277,3.94
4.63391,4.26
3.93329,2.84
1.1289,1.08
9.9017,10.7
8.60867,9.7
1.22084,3.1
10.0432,10.23
3.1578,2.7
2.75858,3.09
2.51072,3.7
9.50646,8.98
9.19381,6.7
5.99658,5.18
5.61551,8.8
3.96523,1.4
5.92709,6.1
0.873344,1.72
9.64503,8.88
8.88769,9.4
10.796,11.96
7.61096,8.62
5.5835,6.67
5.64601,4.35
11.2188,12.74
5.61954,5.15
3.03184,2.38
7.13478,2.27
5.56851,8.54
5.0292,4.76
9.48046,10.94
8.58104,10
2.32573,2.5
10.9588,11.21
5.867,5.37
5.52234,4.45
11.8894,17.03
9.56885,11.48
4.49061,6.33
4.93823,4.6
4.69478,4.26
4.30996,4.36
4.13122,4.18
4.08742,3.6
2.10395,2.85
2.41812,5.4
9.89488,10.15
8.50156,0.85
4.01251,3.59
6.67897,3.71
7.3636,5.81
8.95529,9.32
4.03841,3.01
8.57744,9.15
4.31247,2.67
2.54953,2.05
8.11797,8.67
10.2193,10.81
10.1938,6.5
3.94916,3.78
10.9293,10.81
1.39827,1.29
4.81228,3.72
9.52774,9.58
2.79886,1.97
2.50464,1.965
8.57396,8.66
8.64401,9.17
9.12007,10.55
9.01702,8.98
7.25792,7.92
4.50071,4.7
6.56422,6
7.31941,10
7.67782,9.03
9.65505,9.54
7.25582,8
6.91664,6.63
-0.320496,-1.8
7.0998,7.4
7.26268,6
10.4538,12.01
3.50453,2.07
6.1945,4.02
7.91722,8.68
9.47917,4.4
2.15044,3.29
8.30985,9.44
11.2735,11.27
5.24336,5.23
10.1721,14.1
3.54368,2.56
2.40267,3.25
12.5846,14.56
10.2398,9.92
10.3054,10.42
8.64647,9.73
4.00516,3.33
6.84871,6.77
7.54336,6.63
3.50525,2.99
4.12803,3.81
4.32657,4.95
10.0472,8.2
4.18716,5.32
4.04192,3.94
6.45405,8.6
10.3153,12.43
5.87959,4.3
9.67957,10.05
8.40096,8.9
1.90866,2.63
5.0394,4.89
4.96193,4.29
3.99775,3
7.54575,6.9
5.62968,5.9
10.0359,9.96
3.65381,3.5
5.10088,5.08
8.37381,7.4
8.90045,6.27
7.41581,7.77
4.95208,4.45
8.27364,7.55
3.02166,4.4
3.68681,4.03
3.07853,2.66
7.30395,8.26
5.67253,2.05
5.92858,8.4
12.3711,12.14
5.22205,5.13
8.66139,9.12
9.79369,9.54
5.8262,0.2
4.39399,10.57
2.19747,2.6
8.672,7.05
6.61788,5.8
8.11561,7.91
9.451,8.1
10.6667,10.54
3.83598,3.41
9.70066,8.6
3.76243,3.77
3.77655,1.89
5.76048,6.12
10.3817,10
15.9458,15.54
4.83125,4.86
6.27364,3.19
4.4378,3.82
-0.235601,0.21
7.93001,9.73
4.30168,4.21
6.49166,9.7
4.1609,4.25
9.03122,7.08
4.65706,10.84
4.13185,3.72
8.71732,8.52
8.94969,7.9
11.6655,16.65
6.14272,6.77
4.59352,4.9
9.41259,8.94
4.52601,4.25
15.2261,15.97
14.3496,15.34
7.52535,8.45
4.7967,4.4
12.5871,12.45
3.53715,2.16
6.48284,8.2
14.8036,16.5
7.06157,7.48
3.4528,2.25
10.4605,10.56
3.85952,4.06
4.74569,1.58
9.3155,11.07
4.94308,4.08
4.39956,3.55
5.70075,4.5
6.49515,6.7
9.79416,11.77
11.4392,12.33
4.69106,4.48
7.07423,6.04
7.5404,8.68
5.60361,6.64
4.30948,3.8
3.34623,3.3
5.04702,6.85
8.06068,7.24
4.73379,4.645
3.38014,3.38
4.00514,3.92
4.1497,4.05
11.9055,11.3
11.8899,12.1
6.43858,7.03
5.10072,4.56
11.9063,12.16
11.5364,11.4
7.92205,7.63
3.63088,3.75
7.5054,6.54
6.96222,5.65
4.15347,4.42
8.20778,7.52
6.11438,6
4.30798,4.19
10.4599,10.16
8.83982,8.08
5.01991,3.71
8.9592,8.88
3.08426,2.87
10.4026,10.04
3.63135,2.2
7.53795,7.3
9.53001,9.55
8.50198,4.2
10.8521,11.5
3.46104,3.22
4.02731,1.99
12.138,14.5
3.28332,3.6
9.36016,8.2
3.08221,3.22
4.25675,3.57
6.88651,8.4
1.93316,1.21
5.16207,5.04
7.52132,7.32
5.9234,9.26
9.3859,9.75
3.71949,1.45
7.48975,7.01
2.07994,-0.13
3.30888,2.4
10.3268,8.91
6.92913,6.52
5.65573,4.6
8.53796,8.9
11.8757,11.8
3.48674,3
12.3764,11.99
3.96914,3.52
7.82393,7.22
8.35018,7.52
9.83915,6.42
3.99054,0.4
7.45149,7.92
8.49775,7.6
4.41712,2.88
8.61573,9.01
4.48454,4.06
8.75195,9.27
3.10496,1.26
4.86199,7.53
6.70293,7.06
5.71884,7.3
10.8966,11.49
5.15821,5.04
9.08684,8.34
6.58829,6.81
4.12249,2.27
5.30971,5.59
4.26994,2.17
8.94399,9.59
5.72985,5.03
4.88434,1.9
7.798,6.91
5.82267,5.84
4.2289,11.61
8.55515,14.68
14.1937,15
4.08203,4.6
6.4007,0.8
6.49877,6.5
7.27375,4.6
-6.82951,-7.15
2.81745,3.9
6.89345,6.6
10.3854,10.295
4.52721,4.38
9.56486,9.98
9.01708,10.63
8.49115,8.6
8.95907,9.75
-0.595438,2.64
7.64645,4.2
