Index,local_ppv
2792,0.000253274
2793,0.000135886
2794,0.000372356
2795,0.000895865
2796,0.000718748
2797,0.000361927
2798,0.000657089
2799,0.000343821
2800,0.00035517
2801,0.000213836
2802,0.000115616
2803,0.000256687
2804,0.000145191
2805,0.000122769
2806,0.000792576
2807,0.000350358
2808,0.001639
2809,0.000210331
2810,7.25011e-05
2811,0.000545015
2812,0.000255172
2813,0.000213139
2814,0.000206374
2815,0.000393652
2816,0.00182195
2817,0.00150555
2818,0.000241728
2819,0.000651753
2820,9.49899e-05
2821,0.000503291
2822,0.000106675
2823,0.000268307
2824,0.000377958
2825,0.000310031
2826,0.0004162
2827,0.000337942
2828,0.000188112
2829,0.000331109
2830,9.38358e-05
2831,0.000159175
2832,0.000646253
2833,0.000789002
2834,0.000214441
2835,0.000867823
2836,0.000779374
2837,0.000124297
2838,0.000195758
2839,0.00011981
2840,4.26497e-05
2841,0.000173629
2842,0.00034141
2843,0.000348317
2844,0.0003341
2845,0.000316373
2846,0.000470923
2847,0.00202214
2848,0.000106703
2849,0.000726395
2850,0.000139176
2851,0.000127857
2852,0.000277912
2853,0.000117267
2854,0.00169392
2855,0.000599193
2856,0.00681441
2857,0.00029555
2858,0.000364652
2859,0.00012186
2860,0.0120889
2861,0.00032696
2862,0.000222302
2863,0.000328179
2864,4.30199e-05
2865,0.00012025
2866,0.000137258
2867,0.000133823
2868,0.000583439
2869,0.000140502
2870,0.0001982
2871,0.000208634
2872,0.000297975
2873,0.000360796
2874,0.000352813
2875,0.000193987
2876,0.000477652
2877,0.000120669
2878,0.000419897
2879,0.000679541
2880,0.00020803
2881,0.0002039
2882,0.000269569
2883,0.000253767
2884,0.000270592
2885,0.000469889
2886,0.000336954
2887,0.000624814
2888,0.000339671
2889,0.000269685
2890,0.000286038
2891,0.00112816
2892,0.000723656
2893,0.000165166
2894,0.000170302
2895,0.000306407
2896,0.000468525
2897,0.00155393
2898,0.000200434
2899,0.000158909
2900,0.000328606
2901,0.000143493
2902,0.000310433
2903,0.000727632
2904,0.000477605
2905,0.000221272
2906,0.000189196
2907,0.00130847
2908,0.000307215
2909,0.000456265
2910,0.000158883
2911,0.000202992
2912,0.000180959
2913,0.00453855
2914,0.000320456
2915,0.0101055
2916,0.000243194
2917,0.000613196
2918,0.000140175
2919,0.000103269
2920,0.000373234
2921,0.000214008
2922,0.000219505
2923,0.000925665
2924,0.000629214
2925,0.000103835
2926,0.000226917
2927,0.00033905
2928,0.000174394
2929,0.000260274
2930,0.000251239
2931,0.000902204
2932,0.000199794
2933,0.000335855
2934,0.000357862
2935,0.000196652
2936,9.28931e-05
2937,0.00630416
2938,0.000137122
2939,7.56989e-05
2940,0.000175654
2941,0.000355985
2942,0.000291142
2943,0.000243219
2944,0.000241357
2945,0.00040348
2946,0.000150082
2947,0.000474231
2948,0.000263705
2949,0.000214165
2950,0.000391749
2951,0.000300505
2952,0.000179048
2953,0.000171964
2954,0.000256255
2955,0.00071551
2956,0.00034121
2957,0.000252931
2958,0.000203441
2959,0.00027149
2960,0.000296964
2961,0.000657725
2962,0.000411666
2963,0.000313602
2964,0.000144342
2965,0.001156
2966,0.000312697
2967,0.00126492
2968,0.00017589
2969,0.00138253
2970,0.000432168
2971,0.000322988
2972,0.00016229
2973,0.000347129
2974,6.02341e-05
2975,0.000122132
2976,0.000161351
2977,0.000267977
2978,0.00147399
2979,0.00016844
2980,0.000145062
2981,0.000424153
2982,9.70559e-05
2983,0.000629299
2984,0.000283384
2985,0.000174036
2986,1.02936e-05
2987,3.02007e-05
2988,0.000385129
2989,0.000122225
2990,0.000319529
2991,0.0104911
2992,0.000896317
2993,6.03597e-05
2994,0.00499426
2995,0.000344813
2996,0.000162825
2997,0.000325843
2998,0.0191595
2999,0.000120667
3000,0.000259908
3001,0.000846892
3002,0.000115458
3003,0.000310051
3004,0.000219222
3005,0.000282829
3006,8.43831e-05
3007,0.000208893
3008,0.000284707
3009,0.000345977
3010,0.000356311
3011,0.000250114
3012,0.000299676
3013,0.000171993
3014,0.000397646
3015,0.000191014
3016,0.000239454
3017,0.000215487
3018,0.000282552
3019,0.00427849
3020,0.000414188
3021,0.000173656
3022,0.000541637
3023,0.0026421
3024,0.000431059
3025,8.70372e-05
3026,0.00561131
3027,0.000155967
3028,0.000212366
3029,0.000266392
3030,0.00144753
3031,9.21523e-05
3032,0.00050095
3033,0.000168774
3034,0.00165664
3035,0.000111942
3036,0.000522636
3037,0.000863119
3038,0.000196011
3039,0.00727495
3040,0.000313607
3041,0.000246686
3042,0.001154
3043,0.0149138
3044,0.000188872
3045,0.000191233
3046,0.00117079
3047,0.00366899
3048,0.00110472
3049,0.000275732
3050,0.000239269
3051,0.000695597
3052,0.000225951
3053,0.000795568
3054,0.000170057
3055,0.000767013
3056,0.000488266
3057,0.000326839
3058,0.00141644
3059,6.83042e-05
3060,0.000153674
3061,0.000226097
3062,0.000725995
3063,0.0001496
3064,0.000352883
3065,0.00277801
3066,0.000267849
3067,0.000393845
3068,0.000114887
3069,0.000641416
3070,0.00425991
3071,0.000371534
3072,0.000196344
3073,0.000510817
3074,0.000231487
3075,0.000293583
3076,0.000481987
3077,0.000104314
3078,0.00577484
3079,0.000398054
3080,2.63221e-05
3081,0.000283555
3082,0.00033907
3083,0.000477955
3084,0.000339021
3085,0.00308272
3086,0.000451802
3087,0.000287028
3088,0.00036593
3089,1.66068e-05
3090,0.000186516
3091,0.000192916
3092,0.00147952
3093,0.000167354
3094,0.000193125
3095,0.000372509
3096,0.000217813
3097,0.000236285
3098,0.00139108
3099,0.000680158
3100,0.000274965
3101,0.000195511
3102,0.000203544
3103,0.000536423
3104,1.30778e-05
3105,0.000178164
3106,0.000170421
3107,0.000423189
3108,0.000216805
3109,0.000644744
3110,0.000583437
3111,0.000133791
3112,0.00125605
3113,0.000293956
3114,0.000241367
3115,0.00076964
3116,0.000285665
3117,0.000532888
3118,0.0053453
3119,0.0001035
3120,0.00024075
3121,0.000327883
3122,0.000227677
3123,0.000285855
3124,0.000367778
3125,0.000386442
3126,0.000599819
3127,0.0013079
3128,0.00030017
3129,0.000441379
3130,0.000256149
3131,0.00158187
3132,0.000135037
3133,0.000643709
3134,0.000107308
3135,0.000174947
3136,0.000100176
3137,0.000219318
3138,0.000814262
3139,0.00059718
3140,0.000267499
3141,0.000298149
3142,0.000137985
3143,0.000675559
3144,3.88278e-05
3145,0.000346295
3146,0.000260989
3147,0.000614031
3148,0.000485574
3149,0.000256324
3150,0.000194597
3151,0.000306318
3152,0.000257132
3153,0.00552482
3154,0.000101133
3155,0.000462575
3156,0.000375507
3157,9.25479e-05
3158,0.000552888
3159,0.000368403
3160,0.00044905
3161,0.000228517
3162,0.00045313
3163,7.37422e-05
3164,0.0001324
3165,0.000330165
3166,0.000366649
3167,0.000286317
3168,0.00272694
3169,7.94858e-05
3170,0.000331461
3171,4.59623e-05
3172,0.000232787
3173,0.000271646
3174,0.000304749
3175,0.00030827
3176,0.000585126
3177,0.000385419
3178,0.000127441
3179,0.00114182
3180,0.000316663
3181,0.000312038
3182,0.00017234
3183,0.000258592
3184,0.000391136
3185,0.000271228
3186,0.000163705
3187,4.66079e-05
3188,0.000178498
3189,0.00030676
3190,0.000117702
3191,0.000343613
3192,0.000424874
3193,0.000114934
3194,0.000305763
3195,0.000179318
3196,0.000334893
3197,0.00156825
3198,0.00479604
3199,0.000914686
3200,0.000498212
3201,0.000371962
3202,0.000196467
3203,0.00017432
3204,0.0015405
3205,0.000237334
3206,0.000183224
3207,0.000873584
3208,0.000185435
3209,0.000580872
3210,0.000488195
3211,0.000119705
3212,0.00439565
3213,0.000312064
3214,0.000354814
3215,0.000354218
3216,0.000182906
3217,0.000388233
3218,0.000254924
3219,0.000719828
3220,0.000158033
3221,0.00015176
3222,0.000216034
3223,0.00118473
3224,0.000382245
3225,0.000347248
3226,0.000527843
3227,0.000228783
3228,0.000158007
3229,0.000282315
3230,0.00030034
3231,0.000387437
3232,0.000333399
3233,0.000641617
3234,0.000298288
3235,0.000367917
3236,0.000192194
3237,0.000143129
3238,0.000377679
3239,0.00024229
3240,0.000112344
3241,0.000595824
3242,0.000243575
3243,0.00144875
3244,3.56861e-05
3245,0.000116789
3246,0.000273676
3247,0.000237116
3248,6.31086e-05
3249,0.0002402
3250,0.000212991
3251,0.000564871
3252,0.000841968
3253,0.00014458
3254,0.000254966
3255,0.000371209
3256,5.45048e-05
3257,0.000154658
3258,0.000318954
3259,0.000584756
3260,0.000355324
3261,0.000304419
3262,0.000768682
3263,0.000231683
3264,0.000894195
3265,0.00020713
3266,0.000461041
3267,0.0001277
3268,0.000164941
3269,9.64853e-06
3270,0.000117314
3271,0.000272729
3272,0.000159398
3273,0.00033761
3274,0.000185463
3275,0.000581383
3276,0.000135624
3277,0.000939746
3278,0.000473419
3279,3.5665e-05
3280,0.000270263
3281,0.000410239
3282,0.000259648
3283,0.000814102
3284,0.000576831
3285,0.000148465
3286,0.000271809
3287,0.000103359
3288,0.000893037
3289,0.000197585
3290,3.24215e-05
3291,0.000212132
3292,0.000591372
3293,0.000178364
3294,0.000267197
3295,0.000751693
3296,0.000236553
3297,0.000168122
3298,9.25853e-05
3299,0.000380034
3300,0.000322525
3301,7.57964e-05
3302,0.000149617
3303,0.000373881
3304,0.00237406
3305,0.000304336
3306,0.000172734
3307,0.000163534
3308,0.000440618
3309,0.000128251
3310,0.00152149
3311,0.00029015
3312,9.08479e-05
3313,0.000198882
3314,0.00155074
3315,0.0002515
3316,0.000197635
3317,0.000161589
3318,0.000837801
3319,0.000138756
3320,0.000329012
3321,0.000436488
3322,0.000128353
3323,0.000811673
3324,0.000235946
3325,0.00389751
3326,0.000157574
3327,0.000324935
3328,0.00055994
3329,0.000258633
3330,0.000114126
3331,0.000155587
3332,0.000319552
3333,0.000337925
3334,0.000415614
3335,0.000123541
3336,0.00028641
3337,0.00039674
3338,0.000198432
3339,0.00036059
3340,0.000180621
3341,0.000117578
3342,0.000182613
3343,0.00117138
3344,0.000511002
3345,0.000503454
3346,0.000618539
3347,0.000178208
3348,0.000987803
3349,0.000353826
3350,0.000201374
3351,0.000128024
3352,0.000285329
3353,0.000260501
3354,0.000261726
3355,0.000114723
3356,0.000220857
3357,0.00045794
3358,0.000250265
3359,0.000311696
3360,0.000248428
3361,0.000677852
3362,0.000176039
3363,0.000145562
3364,0.000277752
3365,0.000152159
3366,0.000226215
3367,0.000241245
3368,0.000529301
3369,0.000134025
3370,0.000558059
3371,0.000148786
3372,0.000266185
3373,0.000289702
3374,0.000116752
3375,0.000245293
3376,0.00020508
3377,0.000167031
3378,0.000337549
3379,0.000154949
3380,0.000206077
3381,0.000142872
3382,0.000602646
3383,0.0001562
3384,0.000150265
3385,0.000151985
3386,0.000214102
3387,0.000848
3388,0.000963921
3389,0.000175452
3390,0.000219208
3391,0.000138478
3392,0.00029939
3393,0.000208198
3394,0.000161596
3395,0.000154202
3396,0.000302501
3397,0.00183338
3398,0.000227706
3399,0.00011398
3400,0.000361418
3401,3.25437e-06
3402,0.000271941
3403,0.0026312
3404,0.000268068
3405,0.000685306
3406,0.00079255
3407,0.000247891
3408,8.03322e-05
3409,0.000325688
3410,0.00157101
3411,0.00100864
3412,0.000336781
3413,0.000254001
3414,0.000687733
3415,0.00223303
3416,0.000216042
3417,6.64365e-05
3418,0.00151099
3419,0.000324996
3420,0.000963776
3421,0.000273343
3422,0.000316652
3423,0.000162165
3424,0.000185283
3425,0.000504872
3426,0.000364996
3427,0.000293753
3428,4.47314e-05
3429,0.000754534
3430,0.000119746
3431,0.000114422
3432,0.000364859
3433,1.05825e-05
3434,0.00141386
3435,0.00040555
3436,0.000293593
3437,0.000237806
3438,0.000168657
3439,0.000835298
3440,0.000536435
3441,0.00410807
3442,0.000275171
3443,0.000210869
3444,0.000200638
3445,0.000118253
3446,0.000218013
3447,0.00037641
3448,0.00135177
3449,0.000125722
3450,0.00039201
3451,0.000187856
3452,0.000158688
3453,0.000613214
3454,0.000317248
3455,0.000485964
3456,6.21792e-05
3457,0.00142712
3458,0.000251609
3459,0.000327235
3460,0.000223651
3461,0.00110513
3462,0.000292889
3463,8.10738e-05
3464,0.000211759
3465,0.000315295
3466,0.00024992
3467,0.000210657
3468,0.000112867
3469,0.000150882
3470,9.54344e-05
3471,0.000122678
3472,0.000146517
3473,0.00025444
3474,0.000494931
3475,0.000178031
3476,0.000283487
3477,0.000915637
3478,0.000431978
3479,0.000110362
3480,0.000170744
3481,0.000120447
3482,0.00029582
3483,0.000451556
3484,0.000126457
3485,0.000861988
3486,0.00316912
3487,8.23421e-05
3488,0.000829903
3489,0.000283271
3490,0.000219953
3491,0.000148627
3492,0.000231533
3493,9.96317e-05
3494,0.000276027
3495,0.000135266
3496,0.00014442
3497,0.00076407
3498,0.000102239
3499,0.000546288
3500,0.00615728
3501,0.00144546
3502,0.000212089
3503,9.98444e-05
3504,9.16309e-05
3505,0.000133063
3506,0.000333549
3507,0.000131325
3508,0.000165722
3509,0.000268981
3510,0.000739694
3511,0.0002355
3512,0.000204707
3513,0.000162268
3514,0.000190901
3515,0.000121895
3516,0.000129569
3517,0.000315618
3518,0.000271287
3519,0.000323755
3520,0.000907583
3521,0.000706018
3522,0.00742312
3523,0.000163625
3524,0.000828966
3525,0.000312042
3526,0.000431143
3527,0.000373537
3528,0.000149414
3529,0.00124693
3530,0.000190929
3531,0.000366279
3532,0.000307979
3533,0.000273792
3534,0.000141227
3535,0.000390614
3536,0.000308049
3537,0.000526527
3538,0.000104159
3539,0.000343605
3540,0.00246505
3541,0.00117865
3542,0.000200861
3543,0.000831589
3544,0.000655814
3545,0.000321333
3546,0.000218542
3547,0.000449283
3548,0.000163465
3549,0.000396607
3550,0.000130836
3551,0.00018211
3552,0.000349088
3553,0.000163602
3554,0.00108021
3555,0.000102089
3556,0.000201197
3557,0.000656757
3558,0.000226829
3559,0.000700349
3560,0.000622601
3561,0.000344574
3562,0.000377883
3563,0.000360849
3564,0.000756871
3565,0.000129157
3566,0.000498223
3567,0.000139102
3568,8.29077e-05
3569,0.000283142
3570,0.00034457
3571,0.00013203
3572,0.000323916
3573,0.000260981
3574,8.66976e-05
3575,0.000175898
3576,0.000224917
3577,0.000533366
3578,0.000144808
3579,0.000311125
3580,0.000347912
3581,0.000247252
3582,0.000193544
3583,0.000312203
3584,0.000679773
3585,0.000585233
3586,0.000223108
3587,0.000652186
3588,0.000493984
3589,0.0010202
3590,0.000628335
3591,0.000240072
3592,0.0113238
3593,0.000404597
3594,0.000170737
3595,0.000908878
3596,0.00013839
3597,0.000113588
3598,0.000390938
3599,0.000135197
3600,0.000150791
3601,0.0010277
3602,9.96827e-05
3603,0.000181761
3604,0.000171404
3605,0.000184258
3606,0.000450211
3607,0.000427675
3608,0.00091674
3609,0.000133212
3610,0.000447285
3611,0.000117822
3612,0.000577197
3613,0.000228004
3614,0.000273317
3615,0.000138937
3616,0.000238358
3617,0.000318114
3618,0.000330423
3619,0.00012587
3620,0.000212718
3621,0.000251529
3622,0.000171626
3623,0.000196849
3624,0.00119642
3625,9.55247e-05
3626,0.000140772
3627,0.000476193
3628,0.000366103
3629,0.000155235
3630,0.00110419
3631,0.000129957
3632,0.000176526
3633,0.000241162
3634,0.000536828
3635,0.000329455
3636,0.000369315
3637,0.000597114
3638,0.000997449
3639,0.000346648
3640,0.000433059
3641,0.000232053
3642,0.00632273
3643,0.0336223
3644,0.000342134
3645,0.0001637
3646,0.000160313
3647,0.000455174
3648,0.000282434
3649,0.000339599
3650,0.00090765
3651,0.000143677
3652,0.000227444
3653,0.000278949
3654,0.000175866
3655,0.000318961
3656,0.000185953
3657,5.12327e-05
3658,0.000741407
3659,0.000750568
3660,0.000219935
3661,0.000290297
3662,0.000413707
3663,0.000316038
3664,0.000240989
3665,0.000229993
3666,0.00156547
3667,0.000316945
3668,0.000123429
3669,0.000287221
3670,0.000296401
3671,0.000711245
3672,0.000987881
3673,0.000330626
3674,0.000199647
3675,0.000388448
3676,0.000177483
3677,0.000396741
3678,7.62165e-05
3679,0.000153966
3680,0.000195795
3681,5.72189e-05
3682,0.00108415
3683,0.000160535
3684,0.000625776
3685,0.00016097
3686,0.000199877
3687,0.00035583
3688,0.000267634
3689,0.000126398
3690,0.000188031
3691,0.000171112
3692,0.000626233
3693,0.000106407
3694,0.000138831
3695,0.000550489
3696,0.00041578
3697,0.000645508
3698,0.000420415
3699,0.000205344
3700,0.000400952
3701,0.000225076
3702,4.828e-05
3703,0.000330829
3704,0.000170965
3705,0.000632932
3706,0.000302093
3707,0.000511982
3708,0.000805932
3709,9.11573e-05
3710,0.000234565
3711,0.00041318
3712,0.000354938
3713,8.06026e-05
3714,0.000206513
3715,0.000268294
3716,0.000691859
3717,0.000287094
3718,0.000587405
3719,0.000189999
3720,0.00387706
3721,0.000515318
3722,0.000160813
3723,0.000191053
3724,0.000342243
3725,0.000205309
3726,0.000230152
3727,0.00029158
3728,0.00016363
3729,0.000196816
3730,0.000228092
3731,0.000323871
3732,0.00012768
3733,0.000918674
3734,0.00125789
3735,0.000229397
3736,0.000882407
3737,0.000390849
3738,0.00527664
3739,0.000200169
3740,0.000203296
3741,0.000194747
3742,7.07042e-05
3743,0.000216665
3744,0.000313161
3745,0.00036336
3746,0.000360277
3747,0.000417394
3748,5.56754e-05
3749,5.1161e-05
3750,0.000268303
3751,0.000276171
3752,0.000151684
3753,0.00136321
3754,0.000892897
3755,0.000194916
3756,0.00050173
3757,0.000685843
3758,0.000167786
3759,0.000316836
3760,0.000334503
3761,0.000131552
3762,0.000404912
3763,0.000278956
3764,0.000463392
3765,0.000156496
3766,0.0001738
3767,0.000206871
3768,0.000188249
3769,0.000158328
3770,0.000232145
3771,0.000177439
3772,0.00014044
3773,0.000424463
3774,3.43577e-05
3775,0.000763319
3776,0.000167921
3777,0.00028913
3778,0.000206024
3779,0.000431556
3780,0.000503312
3781,0.000306662
3782,0.000125162
3783,0.000461688
3784,0.000181955
3785,0.000222372
3786,0.00111064
3787,0.000201812
3788,0.000387956
3789,0.000712497
3790,0.000243185
3791,0.000257661
3792,0.000129475
3793,0.00018192
3794,0.000343839
3795,0.00029298
3796,0.000120376
3797,0.000285794
3798,0.000232525
3799,0.000244883
3800,7.21969e-05
3801,0.000162034
3802,0.00101485
3803,0.000599122
3804,0.000472619
3805,0.000116216
3806,0.00702889
3807,0.000988577
3808,0.000382809
3809,0.000341126
3810,0.00017612
3811,0.000146539
3812,0.000106832
3813,0.000349692
3814,0.00946305
3815,0.0017911
3816,0.000457324
3817,8.47275e-05
3818,0.000302174
3819,0.000224304
3820,0.0004104
3821,0.0111798
3822,0.000308289
3823,0.000228461
3824,0.000129034
3825,0.00130548
3826,0.000251879
3827,0.000408662
3828,8.90959e-05
3829,0.000159312
3830,0.000278955
3831,1.80655e-05
3832,0.000302947
3833,0.000111104
3834,9.48942e-05
3835,0.000856929
3836,0.000888119
3837,0.000327993
3838,0.000180226
3839,0.0058907
3840,0.000297704
3841,0.000306553
3842,0.0019303
3843,0.000146162
3844,0.000248401
3845,0.000233647
3846,0.000135006
3847,0.00011165
3848,0.000605201
3849,9.29016e-05
3850,0.000314653
3851,0.00015949
3852,0.000361235
3853,0.000541018
3854,0.000925671
3855,0.000908287
3856,0.000478111
3857,0.000441094
3858,0.000159311
3859,0.0126177
3860,0.000138732
3861,0.000450599
3862,0.000426808
3863,0.000313607
3864,0.000956528
3865,0.0003548
3866,0.000219191
3867,0.000686786
3868,0.000384508
3869,0.000473183
3870,0.000864497
3871,0.00119501
3872,0.000108913
3873,0.000176716
3874,0.00102417
3875,0.00135441
3876,0.000748905
3877,0.000320118
3878,0.000995673
3879,0.00044285
3880,2.94642e-05
3881,0.000943614
3882,0.000169011
3883,0.000303383
3884,0.000577543
3885,0.00018957
3886,0.000200922
3887,0.000191736
3888,0.000182362
3889,0.000362187
3890,0.000234819
3891,0.000816789
3892,0.000117994
3893,0.00367966
3894,0.000125204
3895,0.00035924
3896,6.3027e-05
3897,0.000212282
3898,0.00135472
3899,0.000182317
3900,0.000374778
3901,0.000159625
3902,0.0027563
3903,0.000879098
3904,0.000287966
3905,0.000455988
3906,0.000171956
3907,0.00107282
3908,0.000249325
3909,0.000207344
3910,6.64283e-05
3911,0.000336255
3912,0.00037027
3913,0.000416599
3914,0.0010116
3915,0.000657325
3916,0.000115455
3917,0.00119398
3918,0.000251403
3919,0.00143784
3920,0.000248054
3921,0.00043593
3922,0.000319109
3923,0
3924,0.000375153
3925,0.000413831
3926,0.000256813
3927,0.000308858
3928,1.10913e-05
3929,0.000362393
3930,0
3931,0.000323487
3932,0.00012344
3933,0.000184574
3934,0.00914988
3935,0.000116591
3936,0.00030154
3937,0.00268244
3938,0.00016738
3939,0.000285014
3940,0.000244006
3941,0.000147441
3942,0
3943,0.00016816
3944,0.000286016
3945,0.000132961
3946,0.000994425
3947,5.80258e-05
3948,0.000437375
3949,0.000312505
3950,9.02768e-05
3951,1.00523e-05
3952,0.000365468
3953,0.000277667
3954,0.00108332
3955,0.000561927
3956,0.00143802
3957,0.000192001
3958,0.00498048
3959,0.000342176
3960,0.000111201
3961,0.000293716
3962,0.000443926
3963,0.000293584
3964,0.000801361
3965,0.0012025
3966,0.000339637
3967,0.000107725
3968,0.000219438
3969,0.000371154
3970,8.3483e-05
3971,0.000831363
3972,4.44256e-05
3973,0.000563079
3974,0.000830156
3975,0.00368351
3976,0.00027573
3977,0.00010357
3978,0.000387568
3979,5.08151e-05
3980,0.000643611
3981,0.0114819
3982,0.000149446
3983,0.000115165
3984,0.000282597
3985,0.000445928
3986,0.000182632
3987,0.000110167
3988,0.000170788
3989,0.000100339
3990,0.000134485
3991,0.00126824
3992,0.000456359
3993,0.000209444
3994,0.000243968
3995,0.000122011
3996,0.0116001
3997,0.000513571
3998,0.000118587
3999,0.000152563
4000,6.50336e-05
4001,0.00012133
4002,0.000743882
4003,0.000116434
4004,0.000415693
4005,0.00177472
4006,0.000442449
4007,0.00508623
4008,7.09392e-05
4009,0.000101057
4010,0.000220377
4011,0.000133655
4012,0.00150391
4013,0.00010715
4014,0.000241919
4015,0.000406582
4016,0.00248609
4017,0.000390056
4018,0.000177051
4019,0.000295405
4020,0.000403508
4021,0.00018501
4022,0.000183152
4023,0.000648017
4024,0.000920179
4025,0.00438729
4026,0.000121628
4027,0.000287107
4028,8.55381e-05
4029,0.000183151
4030,0.000151262
4031,0.000144
4032,0.000334551
4033,0.000271164
4034,0.000222682
4035,0.000280081
4036,0.000792844
4037,0.000710468
4038,0.000367783
4039,0.000135307
4040,0.000454729
4041,0.000292006
4042,0.000123604
4043,0.000558273
4044,0.000229852
4045,6.95636e-05
4046,0.00029275
4047,0.000279294
4048,0.000204134
4049,0.00592343
4050,0.000170284
4051,0.000437534
4052,0.000733251
4053,0.000169016
4054,9.37492e-05
4055,4.00984e-05
4056,0.000248505
4057,0.000199114
4058,0.000294925
4059,9.21303e-05
4060,0.000151303
4061,0.000262236
4062,0.000350625
4063,3.14433e-05
4064,0.000136354
4065,9.64399e-05
4066,0.000120622
4067,0.000389747
4068,0.000533047
4069,0.000186621
4070,0.0016699
4071,0.000223216
4072,9.37172e-05
4073,0.000219592
4074,0.000269366
4075,0.000459166
4076,0.000352128
4077,0.000206021
4078,0.000113541
4079,0.000511358
4080,0.000371311
4081,0.000829961
4082,0.000207538
4083,8.50464e-05
4084,0.000930205
4085,0.000221451
4086,0.000327397
4087,0.000367575
4088,0.000171428
4089,0.000201496
4090,0.000194216
4091,8.73443e-05
4092,0.00185733
4093,0.00026684
4094,0.00052049
4095,0.000468232
4096,0.000436256
4097,0.000438065
4098,0.000404053
4099,0.00239011
4100,0.000559721
4101,0.000150803
4102,0.000117438
4103,0.000476759
4104,0.00152361
4105,0.000143147
4106,0.000556104
4107,0.000271384
4108,0.000174993
4109,0.000154904
4110,0.000443191
4111,0.000290749
4112,0.000218578
4113,0.000211081
4114,0.000311654
4115,0.000141075
4116,0.000452295
4117,0.00136808
4118,0.000175141
4119,0.000466551
4120,0.000240958
4121,0.000191188
4122,0.000157386
4123,0.000148238
4124,0.0241708
4125,0.000373154
4126,0.000309433
4127,0
4128,0.00101758
4129,0.00082477
4130,0.00120313
4131,0.00313529
4132,7.19259e-05
4133,0.000130708
4134,0.000243384
4135,0.000316401
4136,0.00134115
4137,0.00016779
4138,0.000632627
4139,0.000876514
4140,0.000160546
4141,0.0046573
4142,0.00151438
4143,6.0854e-05
4144,0.000116078
4145,0.000879849
4146,8.94857e-05
4147,0.000331684
4148,0.000610372
4149,9.85413e-05
4150,0.00175877
4151,0.0010212
4152,0.000483557
4153,0.000137571
4154,0.000165584
4155,0.000159825
4156,0.000807842
4157,0.000380846
4158,0.000342195
4159,0.000933573
4160,0.000323911
4161,0.0001459
4162,6.96148e-05
4163,0.000175332
4164,0.000111604
4165,0.000152447
4166,0.000462288
4167,0.000746719
4168,0.000393768
4169,0.000523731
4170,0.0001562
4171,0.000281065
4172,0.00216376
4173,9.62023e-05
4174,0.000252028
4175,0.000348314
4176,0.000172014
4177,0.000824806
4178,0.000275478
4179,0.000412897
4180,0.000930484
4181,0.000378583
4182,0.000183866
4183,0.000989692
4184,0.000155554
4185,0.000169041
4186,0.000646414
4187,0.000210583
4188,0.00678267
4189,0.000666697
4190,0.000255671
4191,5.86694e-05
4192,0.000198093
4193,0.000665898
4194,0.000256005
4195,0.00106634
4196,0.000196242
4197,0.000888198
4198,7.79117e-05
4199,0.000139491
4200,0.000215659
4201,0.000145229
4202,0.00111307
4203,0.000267305
4204,0.000534635
4205,0.000176495
4206,0.000496676
4207,0.000328133
4208,0.00127717
4209,0.000133965
4210,0.000368437
4211,0.00017907
4212,0.000219423
4213,0.000160552
4214,0.000257136
4215,0.000779445
4216,0.000299869
4217,0.000136619
4218,0.000156812
4219,0.000102179
4220,0.000123357
4221,0.000489185
4222,0.000442642
4223,0.000473723
4224,0.000135529
4225,0.000746542
4226,0.000846711
4227,0.000289635
4228,0.000501499
4229,0.000467128
4230,0.000619159
4231,0.000426593
4232,0.000407904
4233,0.000249352
4234,0.000157066
4235,0.000134863
4236,0.00025375
4237,8.60625e-05
4238,0.000226759
4239,0.000342563
4240,0.0002032
4241,0.000590624
4242,0.000260035
4243,0.000645944
4244,0.000102841
4245,0.000122118
4246,0.000148656
4247,0.000640805
4248,0.000475155
4249,0.000351673
4250,0.000308909
4251,8.6896e-05
4252,0.000278172
4253,0.000175157
4254,0.00118096
4255,0.000234339
4256,0.000929209
4257,0.000222185
4258,0.000388059
4259,0.00118846
4260,0.000277252
4261,0.000393444
4262,0.000907414
4263,0.000253674
4264,0.000504441
4265,0.000761929
4266,0.00133185
4267,0.00115366
4268,0.000186115
4269,0.000157576
4270,0.000226136
4271,0.000323135
4272,0.00020056
4273,0.000246907
4274,0.000504321
4275,0.000742527
4276,0.00035361
4277,0.000241373
4278,0.000294518
4279,0.000301432
4280,0.000263874
4281,0.000246631
4282,0.000364847
4283,0.000148252
4284,0.00570122
4285,0.000643982
4286,0.000164781
4287,0.000105268
4288,8.14883e-06
4289,0.000486842
4290,0.000219723
4291,0.000823635
4292,0.000657905
4293,0.000320791
4294,0.000325856
4295,0.000547684
4296,0.00031758
4297,0.000194044
4298,0.00086515
4299,0.000639939
4300,0.000199644
4301,0.000223776
4302,0.000244168
4303,0.000169753
4304,0.000319787
4305,0.000211294
4306,0.000214529
4307,0.000448457
4308,0.00135957
4309,0.000417223
4310,0.00116577
4311,0.000192262
4312,0.000339798
4313,0.00164107
4314,0.000355341
4315,0.00199196
4316,0.0006982
4317,0.000302643
4318,0.000101816
4319,0.000239389
4320,0.000741433
4321,0.000273125
4322,0.00411519
4323,0.000198869
4324,0.000611711
4325,0.000490291
4326,0.000586497
