InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0153275	0.00036483	1	1	1	1	0	1.12485	
0.0166013	0.000729661	1	1	1	1	0	1.1248	
0.0174507	0.00109449	1	1	1	1	0	1.12478	
0.0181088	0.00145932	1	1	1	1	0	1.12477	
0.0186552	0.00182415	1	1	1	1	0	1.12475	
0.0191272	0.00218898	1	1	1	1	0	1.12474	
0.0195458	0.00255381	1	1	1	1	0	1.12472	
0.0205904	0.0036483	1	1	1	1	0	1.12471	
0.0208894	0.00401313	1	1	1	1	0	1.1247	
0.0211702	0.00437796	1	1	1	1	0	1.12469	
0.0214356	0.00474279	1	1	1	1	0	1.12463	
0.0216875	0.00510762	1	1	1	1	0	1.12461	
0.0219276	0.00547246	1	1	1	1	0	1.1246	
0.0223777	0.00620212	1	1	1	1	0	1.12458	
0.0225898	0.00656695	1	1	1	1	0	1.12457	
0.0227943	0.00693178	1	1	1	1	0	1.12455	
0.0229919	0.00729661	1	1	1	1	0	1.1245	
0.0231832	0.00766144	1	1	1	1	0	1.12442	
0.00682138	0.00766144	0.954545	1	1	0.999635	0.00245098	1.1244	
0.00726484	0.00802627	0.956522	1	1	0.999635	0.00245098	1.12439	
0.00769402	0.0083911	0.958333	0.999999	1	0.999635	0.00245098	1.12437	
0.00810952	0.00875593	0.96	0.999994	1	0.999635	0.00245098	1.12431	
0.00851194	0.00912076	0.961538	0.999987	1	0.999635	0.00245098	1.12426	
0.0089019	0.00948559	0.962963	0.999985	1	0.999635	0.00245098	1.12425	
0.00928	0.00985042	0.964286	0.999963	1	0.999635	0.00245098	1.12415	
0.00964682	0.0102152	0.965517	0.999949	1	0.999635	0.00245098	1.1241	
0.0103489	0.0109449	0.967742	0.999928	1	0.999635	0.00245098	1.12404	
0.0106851	0.0113097	0.96875	0.99992	1	0.999635	0.00245098	1.12402	
0.0110121	0.0116746	0.969697	0.999908	1	0.999635	0.00245098	1.12399	
