InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0564913	0.0404184	0.955056	0.991081	1	0.998102	0.00382409	1.11124	
0.0513179	0.0404184	0.944444	0.990414	1	0.997628	0.00478011	1.11094	
0.0466975	0.0404184	0.934066	0.990076	1	0.997155	0.00573614	1.11079	
0.0471402	0.040894	0.934783	0.99003	1	0.997155	0.00573614	1.11077	
0.0475791	0.0413695	0.935484	0.990007	1	0.997155	0.00573614	1.11076	
0.0480141	0.041845	0.93617	0.989985	1	0.997155	0.00573614	1.11075	
0.0488728	0.042796	0.9375	0.989802	1	0.997155	0.00573614	1.11067	
0.0492967	0.0432715	0.938144	0.989733	1	0.997155	0.00573614	1.11064	
0.0497171	0.043747	0.938776	0.989618	1	0.997155	0.00573614	1.11059	
0.0501339	0.0442225	0.939394	0.988944	1	0.997155	0.00573614	1.1103	
0.0505474	0.0446981	0.94	0.988755	1	0.997155	0.00573614	1.11022	
0.0509575	0.0451736	0.940594	0.988329	1	0.997155	0.00573614	1.11004	
0.0513643	0.0456491	0.941176	0.988042	1	0.997155	0.00573614	1.10992	
0.0472678	0.0456491	0.932039	0.986949	1	0.996682	0.00669216	1.10947	
0.0476779	0.0461246	0.932692	0.986752	1	0.996682	0.00669216	1.10939	
0.0480849	0.0466001	0.933333	0.986678	1	0.996682	0.00669216	1.10936	
0.0484888	0.0470756	0.933962	0.986628	1	0.996682	0.00669216	1.10934	
0.0488898	0.0475511	0.934579	0.986604	1	0.996682	0.00669216	1.10933	
0.0496828	0.0485021	0.93578	0.986356	1	0.996682	0.00669216	1.10923	
0.0500751	0.0489777	0.936364	0.986157	1	0.996682	0.00669216	1.10915	
0.0504645	0.0494532	0.936937	0.986132	1	0.996682	0.00669216	1.10914	
0.0508512	0.0499287	0.9375	0.986057	1	0.996682	0.00669216	1.10911	
0.0512352	0.0504042	0.938053	0.985857	1	0.996682	0.00669216	1.10903	
0.0516165	0.0508797	0.938596	0.985607	1	0.996682	0.00669216	1.10893	
0.0519953	0.0513552	0.93913	0.985001	1	0.996682	0.00669216	1.10869	
0.0483053	0.0513552	0.931034	0.98495	1	0.99621	0.00764818	1.10867	
0.0486861	0.0518307	0.931624	0.984517	1	0.99621	0.00764818	1.1085	
0.0490644	0.0523062	0.932203	0.984108	1	0.99621	0.00764818	1.10834	
0.0498138	0.0532573	0.933333	0.984057	1	0.99621	0.00764818	1.10832	
0.0501849	0.0537328	0.933884	0.984005	1	0.99621	0.00764818	1.1083	
0.0505537	0.0542083	0.934426	0.983903	1	0.99621	0.00764818	1.10826	
0.0509202	0.0546838	0.934959	0.983594	1	0.99621	0.00764818	1.10814	
0.0512844	0.0551593	0.935484	0.983387	1	0.99621	0.00764818	1.10806	
0.0516464	0.0556348	0.936	0.98318	1	0.99621	0.00764818	1.10798	
0.0520063	0.0561103	0.936508	0.983128	1	0.99621	0.00764818	1.10796	
0.0523639	0.0565858	0.937008	0.983025	1	0.99621	0.00764818	1.10792	
0.0527195	0.0570613	0.9375	0.982999	1	0.99621	0.00764818	1.10791	
0.053073	0.0575369	0.937984	0.982973	1	0.99621	0.00764818	1.1079	
0.0534244	0.0580124	0.938462	0.982843	1	0.99621	0.00764818	1.10785	
0.0537738	0.0584879	0.938931	0.981879	1	0.99621	0.00764818	1.10748	
0.0507657	0.0589634	0.932331	0.981748	1	0.995739	0.00860421	1.10743	
0.0511146	0.0594389	0.932836	0.981538	1	0.995739	0.00860421	1.10735	
0.0514617	0.0599144	0.933333	0.981381	1	0.995739	0.00860421	1.10729	
0.0518069	0.0603899	0.933824	0.981276	1	0.995739	0.00860421	1.10725	
0.0521502	0.0608654	0.934307	0.980908	1	0.995739	0.00860421	1.10711	
0.0524917	0.0613409	0.934783	0.980803	1	0.995739	0.00860421	1.10707	
0.0528313	0.0618165	0.935252	0.98075	1	0.995739	0.00860421	1.10705	
0.0531692	0.062292	0.935714	0.980618	1	0.995739	0.00860421	1.107	
0.0535054	0.0627675	0.93617	0.980223	1	0.995739	0.00860421	1.10685	
0.0538398	0.063243	0.93662	0.979748	1	0.995739	0.00860421	1.10667	
0.0541725	0.0637185	0.937063	0.979616	1	0.995739	0.00860421	1.10662	
0.0545035	0.064194	0.9375	0.978294	1	0.995739	0.00860421	1.10612	
0.0548329	0.0646695	0.937931	0.977845	1	0.995739	0.00860421	1.10595	
0.0551606	0.065145	0.938356	0.977396	1	0.995739	0.00860421	1.10578	
0.0554867	0.0656205	0.938776	0.97729	1	0.995739	0.00860421	1.10574	
0.0558112	0.0660961	0.939189	0.977211	1	0.995739	0.00860421	1.10571	
0.0561342	0.0665716	0.939597	0.977026	1	0.995739	0.00860421	1.10564	
0.0564556	0.0670471	0.94	0.976657	1	0.995739	0.00860421	1.1055	
0.0567754	0.0675226	0.940397	0.975868	1	0.995739	0.00860421	1.1052	
0.0570938	0.0679981	0.940789	0.975448	1	0.995739	0.00860421	1.10504	
0.0574106	0.0684736	0.941176	0.975291	1	0.995739	0.00860421	1.10498	
0.057726	0.0689491	0.941558	0.975082	1	0.995739	0.00860421	1.1049	
0.0580399	0.0694246	0.941935	0.974926	1	0.995739	0.00860421	1.10484	
0.0583524	0.0699001	0.942308	0.974769	1	0.995739	0.00860421	1.10478	
0.0586635	0.0703757	0.942675	0.974275	1	0.995739	0.00860421	1.10459	
0.0589732	0.0708512	0.943038	0.974171	1	0.995739	0.00860421	1.10455	
0.0595884	0.0718022	0.94375	0.974093	1	0.995739	0.00860421	1.10452	
0.059894	0.0722777	0.944099	0.973783	1	0.995739	0.00860421	1.1044	
0.0601982	0.0727532	0.944444	0.973525	1	0.995739	0.00860421	1.1043	
0.0608029	0.0737042	0.945122	0.973421	1	0.995739	0.00860421	1.10426	
0.0611032	0.0741797	0.945455	0.97337	1	0.995739	0.00860421	1.10424	
0.0614024	0.0746553	0.945783	0.973319	1	0.995739	0.00860421	1.10422	
0.0617002	0.0751308	0.946108	0.973164	1	0.995739	0.00860421	1.10416	
0.0619969	0.0756063	0.946429	0.973139	1	0.995739	0.00860421	1.10415	
0.0622923	0.0760818	0.946746	0.97301	1	0.995739	0.00860421	1.1041	
0.0625865	0.0765573	0.947059	0.972908	1	0.995739	0.00860421	1.10406	
0.0628796	0.0770328	0.947368	0.972806	1	0.995739	0.00860421	1.10402	
0.0631714	0.0775083	0.947674	0.972525	1	0.995739	0.00860421	1.10391	
0.0634622	0.0779838	0.947977	0.972321	1	0.995739	0.00860421	1.10383	
0.0637517	0.0784593	0.948276	0.971966	1	0.995739	0.00860421	1.10369	
0.0640402	0.0789349	0.948571	0.971588	1	0.995739	0.00860421	1.10354	
0.0643275	0.0794104	0.948864	0.971563	1	0.995739	0.00860421	1.10353	
0.0648988	0.0803614	0.949438	0.971513	1	0.995739	0.00860421	1.10351	
0.0654659	0.0813124	0.95	0.971112	1	0.995739	0.00860421	1.10335	
0.0657478	0.0817879	0.950276	0.971062	1	0.995739	0.00860421	1.10333	
0.0660288	0.0822634	0.950549	0.971037	1	0.995739	0.00860421	1.10332	
0.0630378	0.0822634	0.945355	0.970863	1	0.995267	0.00956023	1.10325	
0.0633207	0.0827389	0.945652	0.970788	1	0.995267	0.00956023	1.10322	
0.0636026	0.0832145	0.945946	0.970442	1	0.995267	0.00956023	1.10308	
0.0638835	0.08369	0.946237	0.970343	1	0.995267	0.00956023	1.10304	
0.0641634	0.0841655	0.946524	0.970269	1	0.995267	0.00956023	1.10301	
0.0644424	0.084641	0.946809	0.970146	1	0.995267	0.00956023	1.10296	
0.0647203	0.0851165	0.94709	0.970122	1	0.995267	0.00956023	1.10295	
0.0649973	0.085592	0.947368	0.969975	1	0.995267	0.00956023	1.10289	
0.0652734	0.0860675	0.947644	0.969829	1	0.995267	0.00956023	1.10283	
0.0655485	0.086543	0.947917	0.969707	1	0.995267	0.00956023	1.10278	
0.0660959	0.0874941	0.948454	0.969634	1	0.995267	0.00956023	1.10275	
0.0663683	0.0879696	0.948718	0.969464	1	0.995267	0.00956023	1.10268	
0.0666398	0.0884451	0.94898	0.969392	1	0.995267	0.00956023	1.10265	
0.0669104	0.0889206	0.949239	0.969055	1	0.995267	0.00956023	1.10251	
0.0671801	0.0893961	0.949495	0.968768	1	0.995267	0.00956023	1.10239	
0.0674489	0.0898716	0.949749	0.968626	1	0.995267	0.00956023	1.10233	
0.0677169	0.0903471	0.95	0.96846	1	0.995267	0.00956023	1.10226	
0.067984	0.0908226	0.950249	0.968224	1	0.995267	0.00956023	1.10216	
0.0682503	0.0912981	0.950495	0.96806	1	0.995267	0.00956023	1.10209	
0.0685158	0.0917737	0.950739	0.968037	1	0.995267	0.00956023	1.10208	
0.0690443	0.0927247	0.95122	0.967967	1	0.995267	0.00956023	1.10205	
0.0693073	0.0932002	0.951456	0.967944	1	0.995267	0.00956023	1.10204	
0.0695695	0.0936757	0.951691	0.967183	1	0.995267	0.00956023	1.10171	
0.069831	0.0941512	0.951923	0.967024	1	0.995267	0.00956023	1.10164	
0.0700917	0.0946267	0.952153	0.967001	1	0.995267	0.00956023	1.10163	
0.0703516	0.0951022	0.952381	0.966911	1	0.995267	0.00956023	1.10159	
