InformationGainRatio	TPR	PPV	LocalPPV	Ideal-PPV	Ideal-PPV_FPRelative	FPR	Cutoff	
0.0171828	0.0331996	0.978495	0.990738	1	0.999271	0.00490196	1.12298	
0.0173273	0.0335644	0.978723	0.990163	1	0.999271	0.00490196	1.12291	
0.0174704	0.0339292	0.978947	0.990081	1	0.999271	0.00490196	1.1229	
0.0176123	0.0342941	0.979167	0.989835	1	0.999271	0.00490196	1.12287	
0.0177531	0.0346589	0.979381	0.989509	1	0.999271	0.00490196	1.12283	
0.018031	0.0353885	0.979798	0.989265	1	0.999271	0.00490196	1.1228	
0.0183044	0.0361182	0.980198	0.989021	1	0.999271	0.00490196	1.12277	
0.0184395	0.036483	0.980392	0.98854	1	0.999271	0.00490196	1.12271	
0.0185735	0.0368479	0.980583	0.98838	1	0.999271	0.00490196	1.12269	
0.0187064	0.0372127	0.980769	0.987673	1	0.999271	0.00490196	1.1226	
0.0189693	0.0379424	0.981132	0.987288	1	0.999271	0.00490196	1.12255	
0.0190992	0.0383072	0.981308	0.986613	1	0.999271	0.00490196	1.12246	
0.0153721	0.038672	0.972477	0.986466	1	0.998907	0.00735294	1.12244	
0.0155066	0.0390368	0.972727	0.986393	1	0.998907	0.00735294	1.12243	
0.0156401	0.0394017	0.972973	0.98632	1	0.998907	0.00735294	1.12242	
0.0157727	0.0397665	0.973214	0.985963	1	0.998907	0.00735294	1.12237	
0.0126722	0.0397665	0.964602	0.985546	1	0.998543	0.00980392	1.12231	
0.0128054	0.0401313	0.964912	0.985478	1	0.998543	0.00980392	1.1223	
0.0129378	0.0404962	0.965217	0.985078	1	0.998543	0.00980392	1.12224	
0.0130695	0.040861	0.965517	0.984821	1	0.998543	0.00980392	1.1222	
0.0132003	0.0412258	0.965812	0.984695	1	0.998543	0.00980392	1.12218	
0.0133304	0.0415907	0.966102	0.984571	1	0.998543	0.00980392	1.12216	
0.0134598	0.0419555	0.966387	0.98445	1	0.998543	0.00980392	1.12214	
0.0135884	0.0423203	0.966667	0.98433	1	0.998543	0.00980392	1.12212	
0.0138435	0.04305	0.967213	0.984154	1	0.998543	0.00980392	1.12209	
0.0139699	0.0434148	0.96748	0.984039	1	0.998543	0.00980392	1.12207	
0.0140957	0.0437796	0.967742	0.983927	1	0.998543	0.00980392	1.12205	
0.0142207	0.0441445	0.968	0.983872	1	0.998543	0.00980392	1.12204	
0.0144688	0.0448741	0.968504	0.98345	1	0.998543	0.00980392	1.12196	
0.0145918	0.045239	0.96875	0.983301	1	0.998543	0.00980392	1.12193	
0.0148359	0.0459686	0.969231	0.983112	1	0.998543	0.00980392	1.12189	
0.014957	0.0463335	0.969466	0.983067	1	0.998543	0.00980392	1.12188	
